cmenergies,reaction,observables,var_x,var_y,x_low,x_high,y
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.5,1.6,0.1071
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.6,1.7,0.1118
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.7,1.8,0.1164
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.8,1.9,0.1211
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.9,2.0,0.1248
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.0,2.2,0.1308
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.2,2.4,0.1382
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.4,2.6,0.1434
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.6,2.8,0.1483
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.8,3.0,0.1512
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.0,3.2,0.1527
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.2,3.4,0.1524
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.4,3.6,0.1545
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.6,3.8,0.1502
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.8,4.0,0.146
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.0,4.3,0.1434
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.3,4.6,0.1401
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.6,4.9,0.1256
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.9,5.3,0.1172
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.3,5.7,0.1067
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.7,6.3,0.09874
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},6.3,6.9,0.09194
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},6.9,7.7,0.07765
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},7.7,8.7,0.06907
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},8.7,9.7,0.06649
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},9.7,10.7,0.05918
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},10.7,11.7,0.06494
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},11.7,13.0,0.06097
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},13.0,15.0,0.04162
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},15.0,20.0,0.009953
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.2,0.3,0.0304
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.3,0.4,0.04171
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.4,0.5,0.0535
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.5,0.6,0.06445
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.6,0.7,0.0746
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.7,0.8,0.08359
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.8,0.9,0.09213
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.9,1.0,0.1004
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.0,1.1,0.1079
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.1,1.2,0.1152
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.2,1.3,0.1221
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.3,1.4,0.1287
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.4,1.5,0.1351
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.5,1.6,0.1412
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.6,1.7,0.1484
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.7,1.8,0.1537
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.8,1.9,0.1588
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.9,2.0,0.165
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.0,2.2,0.1705
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.2,2.4,0.1794
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.4,2.6,0.1846
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.6,2.8,0.1883
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.8,3.0,0.1932
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.0,3.3,0.1918
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.3,3.6,0.1883
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.6,3.9,0.1852
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.9,4.2,0.1753
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.2,4.5,0.1657
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.5,4.8,0.1606
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.8,5.3,0.1468
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.3,5.8,0.1268
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.8,6.8,0.1136
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},6.8,8.0,0.1094
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},8.0,10.0,0.09527
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},10.0,13.0,0.07049
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},13.0,16.5,0.07918
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},16.5,20.0,0.1034
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.2,0.3,0.03401
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.3,0.4,0.04733
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.4,0.5,0.06098
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.5,0.6,0.0734
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.6,0.7,0.08492
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.7,0.8,0.09527
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.8,0.9,0.1053
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.9,1.0,0.1152
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.0,1.1,0.1234
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.1,1.2,0.1313
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.2,1.3,0.1394
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.3,1.4,0.1469
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.4,1.5,0.1537
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.5,1.6,0.1616
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.6,1.7,0.1668
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.7,1.8,0.1731
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.8,1.9,0.178
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.9,2.0,0.1836
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.0,2.1,0.1876
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.1,2.2,0.1914
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.2,2.3,0.1959
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.3,2.4,0.1997
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.4,2.5,0.2013
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.5,2.6,0.2028
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.6,2.8,0.2047
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.8,3.0,0.2051
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.0,3.2,0.2012
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.2,3.4,0.1997
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.4,3.6,0.1964
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.6,3.9,0.193
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.9,4.2,0.1839
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.2,4.5,0.1726
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.5,4.9,0.1576
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.9,5.4,0.1467
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.4,5.9,0.1299
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.9,6.7,0.1263
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},6.7,7.5,0.1194
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},7.5,8.3,0.1039
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},8.3,9.3,0.09718
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},9.3,10.3,0.09439
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},10.3,12.0,0.1006
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},12.0,15.0,0.1166
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},15.0,20.0,0.04328
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.2,0.3,0.03419
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.3,0.4,0.04833
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.4,0.5,0.06288
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.5,0.6,0.07596
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.6,0.7,0.08822
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.7,0.8,0.09986
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.8,0.9,0.1105
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},0.9,1.0,0.12
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.0,1.1,0.1283
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.1,1.2,0.1369
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.2,1.3,0.1442
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.3,1.4,0.1521
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.4,1.5,0.1584
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.5,1.6,0.1639
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.6,1.7,0.171
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.7,1.8,0.1769
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.8,1.9,0.1804
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},1.9,2.0,0.1835
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.0,2.2,0.1897
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.2,2.4,0.1914
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.4,2.6,0.1924
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.6,2.8,0.1947
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},2.8,3.0,0.1945
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.0,3.3,0.1895
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.3,3.6,0.1816
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},3.6,4.0,0.1762
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.0,4.4,0.1574
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},4.4,5.0,0.1447
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.0,5.8,0.1313
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},5.8,6.6,0.1233
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},6.6,7.6,0.119
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},7.6,8.6,0.1057
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},8.6,9.6,0.1128
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},9.6,11.3,0.1163
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},11.3,13.0,0.1665
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},13.0,16.0,0.1529
2760.0,PB PB --> CHARGED X,V,PT (GEV),V2{4},16.0,20.0,0.1121
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.2,0.3,0.004876
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.3,0.4,0.007551
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.4,0.5,0.01046
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.5,0.6,0.01408
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.6,0.7,0.01727
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.7,0.8,0.02057
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.8,0.9,0.02396
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.9,1.0,0.02752
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.0,1.2,0.03155
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.2,1.4,0.03793
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.4,1.6,0.04303
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.6,1.8,0.0503
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.8,2.0,0.0569
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.0,2.4,0.06435
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.4,2.8,0.07509
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.8,3.2,0.08124
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.2,3.6,0.08633
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.6,4.0,0.08756
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.0,4.5,0.0804
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.5,5.0,0.0702
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.0,5.5,0.06728
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.5,6.0,0.05598
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",6.0,7.0,0.03338
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",7.0,9.0,0.03104
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",9.0,12.0,0.02024
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",12.0,16.0,0.02222
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",16.0,20.0,0.05788
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.2,0.3,0.006047
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.3,0.4,0.008943
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.4,0.5,0.01282
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.5,0.6,0.01655
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.6,0.7,0.02025
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.7,0.8,0.02459
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.8,0.9,0.02864
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.9,1.0,0.03247
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.0,1.2,0.03761
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.2,1.4,0.04482
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.4,1.6,0.0516
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.6,1.8,0.05962
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.8,2.0,0.06718
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.0,2.4,0.07626
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.4,2.8,0.089
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.8,3.2,0.09692
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.2,3.6,0.1014
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.6,4.0,0.1013
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.0,4.5,0.09779
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.5,5.0,0.08985
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.0,5.5,0.06837
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.5,6.0,0.05952
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",6.0,7.0,0.04247
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",7.0,9.0,0.03432
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",9.0,12.0,0.0245
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",12.0,16.0,0.02831
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",16.0,20.0,0.04811
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.2,0.3,0.006853
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.3,0.4,0.01025
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.4,0.5,0.01469
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.5,0.6,0.0192
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.6,0.7,0.02386
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.7,0.8,0.0278
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.8,0.9,0.03201
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.9,1.0,0.03653
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.0,1.2,0.04267
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.2,1.4,0.05114
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.4,1.6,0.05878
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.6,1.8,0.06655
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.8,2.0,0.07481
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.0,2.4,0.08551
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.4,2.8,0.09744
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.8,3.2,0.1064
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.2,3.6,0.1103
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.6,4.0,0.1063
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.0,4.5,0.106
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.5,5.0,0.09541
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.0,5.5,0.07578
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.5,6.0,0.0563
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",6.0,7.0,0.05638
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",7.0,9.0,0.03159
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",9.0,12.0,0.03099
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",12.0,16.0,0.03736
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",16.0,20.0,0.03719
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.2,0.3,0.007511
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.3,0.4,0.01134
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.4,0.5,0.01629
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.5,0.6,0.02142
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.6,0.7,0.02657
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.7,0.8,0.03146
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.8,0.9,0.03634
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.9,1.0,0.04146
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.0,1.2,0.04775
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.2,1.4,0.05655
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.4,1.6,0.06563
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.6,1.8,0.07397
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",1.8,2.0,0.08313
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.0,2.4,0.09382
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.4,2.8,0.1038
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",2.8,3.2,0.112
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.2,3.6,0.1126
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",3.6,4.0,0.1044
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.0,4.5,0.09959
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",4.5,5.0,0.09204
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.0,5.5,0.07997
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",5.5,6.0,0.06634
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",6.0,7.0,0.05124
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",7.0,9.0,0.04393
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",9.0,12.0,0.024
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",12.0,16.0,-0.008425
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",16.0,20.0,0.03491
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.2,0.3,0.007669
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.3,0.4,0.01191
2760.0,PB PB --> CHARGED X,V,PT (GEV),"V3{EP,ABS(DELTA(ETA))>2.0}",0.4,0.5,0.01739
